id,content,comments,keywords,tendency,views,date,primary_category,secondary_category
978459,카페 면접을 보러 가는데 이력서가 필수인가요?,"자필 이력서를 작성해 가는 것도 괜찮습니다.; 이력서를 가져오라고 했으면 가져가고, 그렇지 않으면 선택입니다.",카페 면접; 이력서; 준비물,질문성,284,2025-02-01 01:29,취업 및 채용 관련,면접 및 지원 과정
978458,병원 보조 업무를 하면서 투잡이 가능한지 궁금합니다.,"겸업금지 조항이 있으면 공식적으로는 어렵지만, 많은 경우 모르는 척 넘어갑니다.; 실업급여 받는 중이 아니라면 차감되지 않습니다.",병원 보조; 투잡; 겸업금지,질문성,156,2025-02-01 01:23,노동 및 고용 관련 이슈,고용 형태 및 계약
978457,"25살인데 친구를 믿고 현장직을 따라가 2년간 일했으나 경력이 쌓이지 않아 고민입니다. 모든 지원에서 탈락했고, 무엇을 해야 할지 모르겠습니다.","많은 사람들이 비슷한 상황에 놓여 있습니다.; 힘내세요, 백화점 알바라도 시작해보세요. 사는 게 답입니다.; 무기력증이나 우울증일 수 있으니 상담을 받아보는 것도 좋습니다.",현장직; 경력; 취업 고민,경험성,601,2025-02-01 00:54,취업 및 채용 관련,직업 및 경력 관리
978456,CU 편의점 알바를 하게 되었는데 포스기가 달라서 걱정입니다. 어떤 점을 준비해야 할까요?,CU 포스기가 쉬운 편입니다. 세븐일레븐 경험이 있으면 걱정하지 마세요.; 유튜브에서 CU 포스기를 검색해 공부해보세요.,CU 편의점; 포스기; 알바 준비,질문성,314,2025-02-01 00:45,업종별 아르바이트,취업 및 채용 관련
978454,온라인 지원을 새벽에 해도 괜찮은가요?,온라인 지원은 새벽에 해도 상관없습니다.; 낮에 하는 것이 좋습니다. 사장님 폰으로 알람이 갈 수 있습니다.,온라인 지원; 지원 시간; 알람,질문성,442,2025-02-01 00:20,취업 및 채용 관련,면접 및 지원 과정
978453,"주 2일, 하루 9시간, 시급 11,000원으로 일할 때 주휴수당 포함 월급 계산법을 묻고 있습니다.","주휴수당 포함 총 금액은 약 1,032,428원입니다. 그러나 4대보험 등 근무처에 따라 변동될 수 있으니 급여명세서를 요청해보세요.",주휴수당; 시급; 급여 계산,질문성,240,2025-02-01 00:20,급여 및 보상 관련,근무 환경 및 조건
978452,온라인 알바에 새벽 지원이 가능한지 문의하고 있습니다.,없음,온라인 알바; 새벽 지원; 근무 지원,질문성,2,2025-02-01 00:18,업종별 아르바이트,근무 환경 및 조건
978451,쿠팡의 여러 업무 중 어떤 것이 가장 힘들고 어떤 것이 상대적으로 쉬운지 문의하고 있습니다.,"허브와 출고 작업이 가장 힘들고 기피되는 공정입니다.; 입고, 진열, 재고 관리는 상대적으로 수월합니다.",쿠팡; 허브; 업무 난이도,질문성,472,2025-02-01 00:10,근무 환경 및 조건,업종별 아르바이트
978448,알바 지원 후 연락이 없는 상황에 대한 고민과 알바 추천을 요청하고 있습니다.,"17세는 알바 구하기 어렵고, 식당이나 프랜차이즈에서 주말 알바를 구할 수 있습니다.; 경력을 쌓아야 나중에 더 쉽게 구직할 수 있습니다.; 웨딩홀 알바도 고려해보세요.",알바 지원; 청소년 알바; 알바 추천,질문성,457,2025-01-31 23:22,업종별 아르바이트,취업 및 채용 관련
978445,올리브영에서 학생을 고용하는지 문의하고 있습니다.,대학생은 고용되지만 중고등학생은 거의 고용되지 않습니다.,올리브영; 학생 알바; 알바 구직,질문성,249,2025-01-31 23:03,업종별 아르바이트,취업 및 채용 관련
978442,고깃집 알바 중 여행 일정이 있어 사전 통보하지 못한 상황에 대한 고민을 하고 있습니다.,"면접 시 미리 알렸어야 하며, 사장님 입장에서는 무책임하게 보일 수 있습니다.; 여행과 일을 모두 잡고 싶다면, 최소 3개월은 성실히 일하는 모습을 보여주세요.",알바; 여행; 근무 신뢰도,질문성,532,2025-01-31 22:42,노동 및 고용 관련 이슈,업종별 아르바이트
978440,무경력으로 알바 구하기의 어려움을 토로하고 있습니다.,"편의점은 경력이 없어도 채용될 수 있지만, 요즘 무경력 채용은 어렵습니다.; 경력이 없는 경우 야간 알바부터 시작해보는 것도 방법입니다.",무경력; 알바 구직; 편의점,경험성,833,2025-01-31 22:23,업종별 아르바이트,노동 및 고용 관련 이슈
978438,부모의 취업 반대에 대한 경험을 공유하고 있습니다.,좋은 곳에 가지 말라는 부모는 이해하기 어렵습니다.; 졸업 후 더 좋은 회사에 가도록 지원하는 것이 일반적입니다.; 집을 나와 독립하는 것도 고려해보세요.,취업; 부모 반대; 독립,경험성,511,2025-01-31 22:08,취업 및 채용 관련,사회적 이슈 및 인식
978437,단기적으로 일주일만 일하고 그만둘 계획에 대한 고민을 하고 있습니다.,일주일만 일하고 그만두는 것은 비매너로 보일 수 있습니다.; 단기 알바를 찾아보는 것이 좋습니다.,단기 알바; 일주일 근무; 재정 계획,질문성,229,2025-01-31 21:59,고용 형태 및 계약,노동 및 고용 관련 이슈
978435,연차 사용 시 주휴수당이 지급되지 않는 상황에 대한 문의를 하고 있습니다.,근로계약서를 확인하고 노동청에 상담을 받아보세요.; 연차 사용 후 주휴수당이 지급되지 않는 것은 문제입니다.,주휴수당; 연차; 근로계약서,질문성,142,2025-01-31 21:34,노동 및 고용 관련 이슈,급여 및 보상 관련
978434,공장 잔업 결정 기준은 회사의 할당량과 물량에 의해 좌우된다는 점을 공유합니다.,"할당량에 따라 잔업이 결정되며, 관리자가 물량을 체크하여 조정합니다.; 회사에서 일이 많아야 잔업이 진행됩니다.",공장 잔업; 할당량; 물량 조정,질문성,181,2025-01-31 21:32,근무 환경 및 조건,노동 및 고용 관련 이슈
978433,"올리브영에서 3잡이 가능한지 궁금합니다. 면접 후 긍정적인 인상을 받았으나, 투잡이 불가능하다는 이야기를 들어 고민 중입니다.",3잡을 하더라도 알리지 않는 것이 좋습니다.; 연장 근무가 힘들어질 수 있어 회사 측에서 꺼릴 수 있습니다.; 월급 지급 시 문제가 될 수 있으니 주의해야 합니다.,올리브영; 3잡; 근무 조건,질문성,635,2025-01-31 21:23,업종별 아르바이트,근무 환경 및 조건
978432,최저임금 관련하여 편의점에서 받은 급여가 적절한지 확인하고 싶습니다. 교육급여와 휴게시간 제외에 대한 문제가 있어 노동청에 문의할 예정입니다.,노동청에 가서 상담 받는 것이 좋습니다.; 교육급여와 근로계약서 내용을 확인해보세요.; 최저임금은 미성년자든 성년자든 동일합니다.,최저임금; 근로계약서; 노동청 상담,질문성,166,2025-01-31 21:22,노동 및 고용 관련 이슈,고용 형태 및 계약
978431,케이피나인 회사에서 일해본 경험을 요청합니다.,없음,서운산업단지; 케이피나인; 회사 후기,질문성,45,2025-01-31 21:20,근무 환경 및 조건,직장 내 문화 및 관계
978428,평택 컬리P팀 냉장 부서 첫 출근을 앞두고 근무 강도에 대해 궁금합니다.,할 만한 수준입니다.,평택 컬리P팀; 냉장 부서; 근무 강도,질문성,145,2025-01-31 20:51,근무 환경 및 조건,노동 및 고용 관련 이슈
978427,"컬리에서 통근버스 탑승 전 1시간 전에 문자를 받는데, 통근버스를 타라는 의미인지 궁금합니다.",인력이 급한 것 같습니다.; 문자를 미리 보내는 것이 필요합니다.,컬리; 통근버스; 근무 통보,질문성,291,2025-01-31 20:32,근무 환경 및 조건,노동 및 고용 관련 이슈
978425,"단기 알바 면접 시 주의사항을 안내합니다. 전화 면접, 카페 대면 면접 등 특정 조건을 확인해보세요.",비슷한 상황을 경험할 뻔했습니다.,단기 알바; 면접 주의사항; 사기 경고,경험성,308,2025-01-31 20:30,노동 및 고용 관련 이슈,면접 및 지원 과정
978424,"메가커피 알바 면접에서 근무 거리에 대한 질문을 받았는데, 거리가 먼지에 대한 사장님의 의도에 대해 궁금합니다.",거리 문제는 지각이나 그만두는 경우 때문일 수 있습니다.; 버스로 25분은 먼 거리로 볼 수 있습니다.,메가커피; 알바 면접; 근무 거리,질문성,870,2025-01-31 20:02,취업 및 채용 관련,업종별 아르바이트
978422,20대 초반부터 저축을 시작했어야 한다는 경제 관념의 중요성을 공유합니다.,환경에 따라 저축이 쉽지 않습니다.; 저축은 나이가 들수록 어려워집니다.; 1년에 2천만 원 저축은 가능하지만 쉽지 않습니다.,저축; 경제 관념; 20대 재정,경험성,608,2025-01-31 19:50,사회적 이슈 및 인식,경제 관념
978421,공고에 명시된 근무 시간을 반드시 지켜야 하는지 궁금합니다.,공고 시간 오류일 수 있습니다.; 짧은 시간은 제대로 올린 것일 수 있습니다.,근무 시간; 공고 오류; 시간 조정,질문성,222,2025-01-31 19:45,근무 환경 및 조건,노동 및 고용 관련 이슈
978419,"신세계 강남점에 합격했는데, 직원 통로의 위치가 궁금합니다.",백화점 지하 입구 쪽에 있습니다.,신세계 강남점; 직원 통로; 백화점,질문성,177,2025-01-31 19:42,근무 환경 및 조건,직장 내 문화 및 관계
978418,6개월 계약한 알바를 그만두려 합니다. 2월까지 일하고 그만둔다고 미리 말하는 것이 괜찮을까요?,사장님께 1달 전에 통보하는 것이 좋습니다.; 하루 전 통보는 무리가 있습니다.,알바 계약; 그만두기; 통보 시점,질문성,370,2025-01-31 19:42,고용 형태 및 계약,노동 및 고용 관련 이슈
978417,원창컬리 근무 후 입금이 언제 되는지 궁금합니다.,없음,원창컬리; 근무 입금,질문성,63,2025-01-31 19:33,근무 환경 및 조건,급여 및 보상 관련
978416,콜인력 지원 후 연락이 없어 실망했습니다. 다른 곳에서도 대기만 시키고 연락이 없습니다.,다른 곳도 알아보시는 것이 좋습니다.,콜인력; 지원자 대기; 연락 문제,경험성,217,2025-01-31 19:25,취업 및 채용 관련,고용 형태 및 계약
978415,평택컬리에서 근무했는데 입금이 아직 되지 않았습니다. 다른 분들은 입금이 되었나요?,"18:07 1차, 19:10 2차, 19:28 3차 입금되었습니다.; 20시에 3차 입금 예정입니다.; 입금 확인했습니다.",평택컬리; 근무 입금,질문성,284,2025-01-31 19:18,근무 환경 및 조건,급여 및 보상 관련
978413,요즘 알바생들이 불친절한 이유가 무엇인지 궁금합니다.,알바생들은 일에 크게 신경 쓰지 않을 수 있습니다.; 불친절은 오래전부터 있었던 문제입니다.,알바생; 불친절; 서비스 태도,질문성,585,2025-01-31 19:15,노동 및 고용 관련 이슈,직장 내 문화 및 관계
978411,용인 파스토 2센터에서 여성으로서 일하기 괜찮은지 궁금합니다. 피킹 경험은 있습니다.,없음,용인 파스토 2센터; 여성 근무; 피킹 경험,질문성,93,2025-01-31 18:51,업종별 아르바이트,노동 및 고용 관련 이슈
978410,합격 통보 문자는 보통 언제 오는지 알고 싶습니다.,당일이나 그 주 주말 전에 옵니다.; 면접 당일에 통보받는 경우도 많습니다.,합격 통보; 면접 결과,질문성,373,2025-01-31 18:34,취업 및 채용 관련,면접 및 지원 과정
978407,월급날이 왜 이렇게 늦게 오는지 궁금합니다.,월급날이 4일 남았습니다.,월급날; 지급 지연,질문성,200,2025-01-31 18:09,급여 및 보상 관련,근무 환경 및 조건
978405,쿠팡 일용직 급여가 아직 입금되지 않았습니다. 연휴 때문에 늦는 것인지 궁금합니다.,연휴로 인해 늦어질 수 있습니다.; 방금 입금되었습니다.,쿠팡 일용직; 급여 입금; 연휴 지연,질문성,441,2025-01-31 18:03,노동 및 고용 관련 이슈,급여 및 보상 관련
978403,신한카드 미납콜센터 근무 환경에 대해 궁금합니다. 경험자 분들의 의견을 듣고 싶습니다. 근무가 많이 힘든가요?,"카드 미납 관련 통화는 스트레스가 많습니다. 팀장들이 실적 압박을 많이 주며, 욕설을 듣는 경우도 많아 멘탈이 강해야 합니다.; 근무 시간이 길고, 휴식 시간이 부족한 경우도 있습니다.; 친절한 상담이 필요 없다는 점은 장점일 수 있습니다.",신한카드; 미납콜센터; 근무 환경,질문성,343,2025-01-31 17:52,근무 환경 및 조건,노동 및 고용 관련 이슈
978401,쿠팡 심야조 확정 문자가 아직 오지 않았습니다. 이 경우 마감된 것으로 봐야 하나요?,동의합니다. 마감된 것으로 보고 다른 일을 찾는 것이 좋습니다.,쿠팡; 심야조; 확정 문자,질문성,333,2025-01-31 17:40,업종별 아르바이트,근무 환경 및 조건
978400,나이스 평가정보에서 아르바이트를 해보신 분이 있나요?,아쉽게도 탈락했습니다.,나이스 평가정보; 아르바이트,질문성,216,2025-01-31 17:34,업종별 아르바이트,고용 형태 및 계약
978399,모던 바에서 아르바이트 해보신 분의 경험을 듣고 싶습니다. 주로 어떤 일을 하게 되나요?,스킨십 없이 바에서 일한다고 들었습니다. 하지만 성판매와 관련된 일이므로 추천하지 않습니다.; 성범죄 피해 시 신고가 어려운 환경입니다.; 룸 없이 바 테이블만 있는 곳에서 일하는 것이 좋습니다.,모던 바; 아르바이트; 스킨십,질문성,472,2025-01-31 17:32,업종별 아르바이트,직장 내 문화 및 관계
978397,근무 장소가 거주지와 멀면 채용에 불리한가요?,대중교통으로 40분 거리라면 문제 없을 것입니다. 지각이나 결근이 없다는 점을 어필하세요.; 먼 거리에서도 아르바이트 해본 경험이 있으면 긍정적입니다.,근무 장소; 거주지; 채용,질문성,331,2025-01-31 17:07,취업 및 채용 관련,근무 환경 및 조건
978395,엠피알 컴퍼니 남동시범공단 인근 화장품 공장은 어떤가요?,후기에서 힘들다고 하면 가지 않는 것이 좋습니다. 쉬운 곳만 찾는 사람들은 지원하지 않는 것이 좋습니다.,엠피알 컴퍼니; 남동시범공단; 화장품 공장,질문성,91,2025-01-31 16:59,근무 환경 및 조건,업종별 아르바이트
978392,같은 계열사에 재입사 경험이 있는 분 계신가요?,같은 계열사라도 직영점과 개인사업자는 복지와 급여가 다릅니다.,재입사; SPC 계열사; 직영점,질문성,229,2025-01-31 16:50,고용 형태 및 계약,취업 및 채용 관련
978387,KBS 수신료 콜센터에서 근무해보신 분 계신가요?,콜센터 업무는 민원 관련 전화가 많아 힘들 수 있습니다. 다른 콜센터를 알아보세요.,KBS 수신료; 콜센터; 민원,질문성,199,2025-01-31 16:21,사회적 이슈 및 인식,노동 및 고용 관련 이슈
978385,올리브영 매장에서의 부당한 대우를 본사에 신고해야 할까요?,증거가 필요합니다. 녹음이나 문자를 통해 증거를 수집하세요.; 갑질에 대한 증거가 있다면 고소할 수 있습니다.; CJ 제보 매뉴얼을 활용해 본사에 제보하세요.,올리브영; 갑질; 신고,질문성,526,2025-01-31 16:10,노동 및 고용 관련 이슈,직장 내 문화 및 관계
978384,상여가 높아서 지원했는데 품질부서만 남아 있어 고민됩니다.,복지가 좋고 일이 편한 지역도 있습니다.; 대부분의 회사에서 육안검사 부서만 남아 있는 경우가 많습니다.,품질부서; 상여; 취업,경험성,361,2025-01-31 16:10,취업 및 채용 관련,급여 및 보상 관련
978382,"기업에서 알바생 채용 공고를 올리고도 이력서를 열람하지 않는 경우가 많습니다. 지원자는 이력서 열람 여부를 확인할 필요가 없으며, 채용은 기업이 알아서 진행해야 한다고 생각합니다.",이력서를 열람해도 서류 전형을 통과해야 면접 기회가 생깁니다.; 이력서를 열람하는 것이 면접의 첫 단계입니다.,이력서 열람; 채용 공고; 지원자,질문성,278,2025-01-31 16:01,취업 및 채용 관련,면접 및 지원 과정
978379,"계약직으로 일주일째 일하고 있는데, 업무가 맞지 않아 고민입니다. 리빈 과정에서 실수가 많아 폐를 끼치는 것 같아 그만두는 것이 맞는지 궁금합니다.",처음에는 실수가 있지만 적응할 수 있을 것입니다.; 쿠팡의 단순 업무는 적응하면 쉽게 할 수 있습니다.,계약직; 리빈; 업무 적응,질문성,555,2025-01-31 15:12,고용 형태 및 계약,근무 환경 및 조건
978378,"여러 알바를 지원했는데, 이력서 열람 후 채용 진행 알림이 하나만 왔습니다. 왜 그런 것인지 궁금합니다.",이력서를 열람했다고 해서 모두 연락하지는 않습니다. 서류 전형 통과자만 연락받습니다.; 본청에서의 컨펌 과정이 있을 수 있습니다.,채용 진행; 이력서 열람; 서류 전형,질문성,199,2025-01-31 15:08,취업 및 채용 관련,면접 및 지원 과정
978377,군포 물류는 당일 취소를 자주 하는 곳입니다. CJ택배의 주간 분류와 야간 상하차 외에는 대부분 취소가 잦습니다.,"네, 일용직 다음입니다.",군포 물류; 당일 취소; CJ택배,경험성,323,2025-01-31 15:07,업종별 아르바이트,물류센터 알바
978376,써밋앰버서더라는 브랜드 판촉 대행에 대해 경험이 있는 분이 계신가요? 어떤지 궁금합니다.,궁금하면 직접 알아보는 것이 좋습니다.,써밋앰버서더; 브랜드 판촉; 경험 문의,질문성,51,2025-01-31 14:57,브랜드 판촉,취업 및 채용 관련
978375,편의점 알바의 수습 기간이 궁금합니다. 수습 기간이 없다고 봐도 될까요?,점장님께 물어보세요. 매장마다 다를 수 있습니다.; 다른 알바생들에게 수습 기간 여부와 시급을 물어보세요.,편의점 알바; 수습 기간; 근로 계약,질문성,395,2025-01-31 14:41,업종별 아르바이트,고용 형태 및 계약
978374,"세일즈웍스코리아에서 일을 해보신 분 계신가요? 후원 취소로 인해 돈을 요구받았는데, 경험이 있는 분들의 이야기를 듣고 싶습니다.",다단계일 가능성이 있습니다.,세일즈웍스코리아; 후원 취소; 다단계,질문성,98,2025-01-31 14:41,사회적 이슈 및 인식,고용 형태 및 계약
978373,"대전 유성 홈플러스의 매니저가 폭언을 해서 그만두었습니다. 폭언은 부적절하며, 녹취해서 신고해야 한다고 생각합니다.","폭언은 금지되어 있으며, 부당한 대우를 받으면 증거를 수집해 노동부에 신고해야 합니다.",폭언; 대전 유성 홈플러스; 노동부 신고,경험성,375,2025-01-31 14:20,직장 내 문화 및 관계,노동 및 고용 관련 이슈
978371,"이틀간 결근해야 하는데, 점장님께 대타를 구해달라고 요청해야 할까요? 직접 구해도 되는지 궁금합니다.",점장님께 먼저 말씀드려야 합니다.; 대타를 직접 구하려면 점장의 허락이 필요합니다.,편의점 대타; 결근; 점장 허락,질문성,298,2025-01-31 14:07,업종별 아르바이트,노동 및 고용 관련 이슈
978370,군포 네이버 물류도 당일 취소가 많은지 궁금합니다. 쿠팡에서 자주 떨어져 군포로 가야 할 것 같습니다.,지원해보세요.; 소싱 위치에 따라 다를 수 있습니다.,군포 물류; 당일 취소; 네이버 물류,질문성,363,2025-01-31 13:47,업종별 아르바이트,근무 환경 및 조건
978369,아웃소싱 소득신고에 대해 궁금한 점이 있습니다. 하루 일한 것도 소득신고를 해야 하나요?,"하루 일한 것도 소득신고가 필요하며, 1월 근무는 3월에 확인 가능합니다.; 소득신고 요청은 가능하며, 홈택스에서 본인이 신고할 수 있습니다.; 사업자 번호를 알고 있다면 역신고가 가능합니다.",아웃소싱; 소득신고; 홈택스,질문성,277,2025-01-31 13:43,고용 형태 및 계약,급여 및 보상 관련
978368,알바 지원한 곳에 다시 지원해도 될까요? 눈치가 보여서 걱정됩니다.,"다시 지원하는 것은 문제 없으며, 선택은 업장의 몫입니다.; 시간이 조금 흘렀다면 괜찮습니다.; 연락이 오면 좋고, 안 오면 신경 쓰지 않아도 됩니다.",알바 지원; 재지원; 취업,질문성,425,2025-01-31 13:41,취업 및 채용 관련,면접 및 지원 과정
978367,이디야커피 매장에서 CCTV로 감시하며 모든 레시피를 외우기를 기대합니다. 일하기 전에 참고하세요.,숨막히는 환경입니다.; AI를 사용하는 것이 필요할 것 같습니다.,이디야커피; CCTV 감시; 레시피,경험성,251,2025-01-31 13:35,업종별 아르바이트,근무 환경 및 조건
978365,스케줄 근무로 인해 일정 조정이 어렵습니다. 중요한 일정이 있을 때 미리 말씀드려도 될까요?,중요한 일정은 미리 말씀드리는 것이 예의입니다.; 스케줄 근무는 팀 내 협의가 필요합니다.; 스케줄 근무표가 어떻게 나오는지 확인해보세요.,스케줄 근무; 일정 조정; 근로자 배려,질문성,138,2025-01-31 13:32,근무 환경 및 조건,노동 및 고용 관련 이슈
978362,일산 카페 알바에서 폭언을 경험했습니다. 사장님의 태도가 문제입니다.,이런 곳은 일할 가치가 없습니다.; 면접 때 사장의 태도를 잘 관찰하세요.; 사장의 인성이 문제입니다.,일산 카페; 폭언; 알바 경험,경험성,542,2025-01-31 13:13,노동 및 고용 관련 이슈,직장 내 문화 및 관계
978359,우리나라 근무시간이 너무 깁니다. 하루 5시간이 적당한 것 같습니다.,보통 9시간 근무가 많아 지칩니다.; 돈을 벌기 위해서는 최소 8시간은 일해야 합니다.,근무시간; 일자리; 노동시간,경험성,369,2025-01-31 12:52,근무 환경 및 조건,노동 및 고용 관련 이슈
978358,카페 알바에서 주문 실수를 하면 어떻게 해야 하나요?,실수 시 버리는 것이 기본 원칙입니다.; 사장님께 보고하고 처리해야 합니다.; 실수를 줄이는 것이 중요합니다.,카페 알바; 주문 실수; 업무 처리,질문성,513,2025-01-31 12:40,업종별 아르바이트,노동 및 고용 관련 이슈
978357,면접에 걸리는 시간은 얼마나 되나요?,보통 3~10분 정도 걸립니다.; 3분 컷으로 끝나는 경우도 많습니다.,면접 시간; 채용 절차; 알바 지원,질문성,193,2025-01-31 12:38,취업 및 채용 관련,면접 및 지원 과정
978356,식기세척 알바를 할 수 있을까요? 손이 느리다는 평가가 걱정됩니다.,단기 알바로 했을 때 간단한 작업이었습니다.; 손이 느려도 괜찮습니다.,식기세척; 알바 지원; 업무 평가,질문성,235,2025-01-31 12:37,노동 및 고용 관련 이슈,업종별 아르바이트
978355,홈플러스 알바 지원 시 첫날 온라인 교육을 받으라고 했습니다. 그러나 환경이 열악했습니다.,본인 핸드폰으로 데이터를 켜고 교육을 듣게 하다니 회사가 정신 나간 것 같습니다.,홈플러스; 알바 교육; 근무 환경,경험성,171,2025-01-31 12:35,노동 및 고용 관련 이슈,근무 환경 및 조건
978354,"단기 아르바이트를 찾는 중 포장업체에서 근무 환경이 열악하다는 느낌을 받았습니다. 나이가 많은 직원들이 많고, 위생모와 유니폼, 실내화를 착용해야 한다는 점에서 불편함이 예상됩니다. 과거 경험에 비추어 보면 휴게공간도 열악하여 젊은 사람들이 기피하는 경향이 있습니다. 이런 환경에 대해 어떻게 생각하십니까?",대부분의 단기 아르바이트는 까다롭고 불편할 가능성이 높습니다.; 글쓴이의 말이 맞고 관리자도 불편하게 하는 경우가 많습니다.,단기 아르바이트; 근무 환경; 직원 연령대,경험성,552,2025-01-31 12:28,고용 형태 및 계약,근무 환경 및 조건
978348,"망향휴게소에서 아르바이트를 하려 하는데, 급여와 숙식 제공 조건이 괜찮아 보입니다. 아웃소싱 기업이지만 휴게소 근무는 처음이라 급여와 분위기가 어떤지 궁금합니다.",직접 전화로 문의하는 것이 좋습니다.; 다른 곳에서도 긍정적으로 대답할 수 있으니 주의하세요.,망향휴게소; 아르바이트; 급여,질문성,165,2025-01-31 11:42,노동 및 고용 관련 이슈,급여 및 보상 관련
978344,광쿠4센터에서 저녁 시간대 근무에 대한 질문입니다. 사람들과 관리자에 대해 알고 싶습니다.,일용직이면 직접 가서 경험해 보는 것이 좋습니다.,광쿠4센터; 야간 근무; 관리자,질문성,125,2025-01-31 11:19,근무 환경 및 조건,고용 형태 및 계약
978343,세금환급도움센터에서 DA컨설팅과 엑셀 단순 작업 아르바이트에 대해 아시는 분 계신가요? 서류 합격 후 교육 요청을 받았는데 의심스럽습니다.,없음,세금환급도움센터; DA컨설팅; 아르바이트,질문성,114,2025-01-31 11:08,업종별 아르바이트,고용 형태 및 계약
978342,ㅋㄹ 주간조 신청 후 마감되었다는 문자를 받았습니다. 다음날 출근을 원하면 다시 문자로 문의해야 할까요?,없음,ㅋㄹ 주간조; 아르바이트 신청; 출근 문의,질문성,111,2025-01-31 10:38,노동 및 고용 관련 이슈,업종별 아르바이트
978339,이력서를 읽지 않는 이유가 무엇일까요? 많은 지원자 중에서 이력서 열람 전 탈락하는 경우가 있는지 궁금합니다.,지원자가 많거나 이미 면접 진행 중일 수 있습니다.; 요즘은 퇴사해도 인원을 새로 뽑지 않는 분위기입니다.; 많은 지원자 수로 인해 이력서를 다 읽지 못할 수 있습니다.,이력서; 지원자; 채용 절차,질문성,930,2025-01-31 09:53,취업 및 채용 관련,면접 및 지원 과정
978336,"오늘 처음 아르바이트 면접을 보러 가는데, 면접에서 어떤 질문을 받을지 궁금합니다. 따로 준비해야 할까요?","지원 동기, 자기소개, 나이, 경력 등을 물어봅니다.",아르바이트 면접; 질문 준비; 지원 동기,질문성,401,2025-01-31 08:58,취업 및 채용 관련,면접 및 지원 과정
978335,오늘 아르바이트 면접에 보건증을 가져가도 될까요? 이력서와 함께 가져가도 괜찮은지 궁금합니다.,보건증은 가산점이 될 것 같지만 꼭 필요하지는 않습니다.,아르바이트 면접; 보건증; 이력서,질문성,420,2025-01-31 08:52,취업 및 채용 관련,면접 및 지원 과정
978333,알바 지원서에 첨부할 만한 자료가 거의 없어 연락이 잘 오지 않습니다. 과 수석이나 차석 등의 정보를 이력서에 포함시키는 것이 좋을까요?,좋은 방향으로 튀는 내용은 이득이 됩니다. 거짓말은 하지 마세요.,알바 지원서; 성과 첨부; 이력서,질문성,537,2025-01-31 05:10,취업 및 채용 관련,면접 및 지원 과정
978331,상시 모집이 아닌 경우 마감기한보다 하루 일찍 모집 마감된 것은 채용이 완료된 것일까요? 면접 후 기다려도 될지 궁금합니다.,면접을 보고 왔다면 오늘까지 기다려보세요.,모집 마감; 면접 후 대기; 채용 완료,질문성,175,2025-01-31 04:10,취업 및 채용 관련,면접 및 지원 과정
978330,첫 카페 아르바이트로 메가커피에서 일하게 되었습니다. 주방 보조나 식당 서빙 경력은 있지만 카페는 처음입니다. 메가커피가 힘들다고 들었는데 걱정이 됩니다. 경험이나 조언 부탁드립니다.,메가커피 지점마다 다르니 열심히 물어보며 하시면 잘 하실 겁니다.; 지점마다 다르지만 안 바쁜 곳도 있습니다.; 경력자가 아닌 경우 교육을 시켜줘야 한다고 생각합니다.,카페 아르바이트; 메가커피; 아르바이트 조언,질문성,575,2025-01-31 04:04,업종별 아르바이트,노동 및 고용 관련 이슈
978329,식당 주방 일이 서빙보다 더 힘든가요? 저는 서빙을 해봤는데 정말 힘들었습니다.,본인에게 맞는 일이 있습니다.; 주방 일은 서빙과 다르게 목적이 다릅니다.; 일본 식당은 한국 식당과 다르며 섬세함이 요구됩니다.,식당 주방; 서빙; 업무 비교,질문성,581,2025-01-31 02:45,업종별 아르바이트,근무 환경 및 조건
978328,"알바 면접 시 패딩을 입고 가야 할까요, 벗고 가야 할까요?",벗고 가는 것이 좋습니다.; 면접 유형에 따라 다르지만 일반적으로 벗는 것이 좋습니다.,알바 면접; 복장; 패딩,질문성,492,2025-01-31 02:29,취업 및 채용 관련,면접 및 지원 과정
978327,스타벅스 홈페이지에 지원서를 넣었는데 연락이 안 옵니다. 서류 탈락인가요?,지원 후 일주일이 지났다면 서류 탈락일 가능성이 높습니다.,스타벅스; 지원서; 서류 탈락,질문성,175,2025-01-31 02:15,취업 및 채용 관련,면접 및 지원 과정
978325,시대인재 대치 조교로 지원했습니다. 조교 경험이 있으신 분들의 의견을 듣고 싶습니다.,없음,시대인재; 조교; 지원,질문성,113,2025-01-31 01:58,취업 및 채용 관련,면접 및 지원 과정
978324,"알바를 시작한 지 한 달이 조금 넘었는데, 느린 속도로 인해 고민이 많습니다. 비슷한 경험을 하신 분들의 조언을 듣고 싶습니다.",익숙해지면 빠르게 적응할 수 있습니다. 노력하세요.; 여러 가지를 동시에 하면 빨라질 수 있습니다.; ADHD를 극복하려면 꾸준한 노력이 필요합니다.,느린 속도; 알바 경험; ADHD,경험성,784,2025-01-31 01:42,노동 및 고용 관련 이슈,직장 내 문화 및 관계
978323,"주 4일 일할 수 있는 냉동 피킹 아르바이트를 하고 있습니다. 장점은 시간이 빨리 가고, 단점은 셔틀버스 출발이 늦다는 것입니다.",마켓컬리 맞나요?; 핫팩은 무료 제공됩니다.; 컬리는 업무 분담이 잘 되어 있습니다.,냉동 피킹; 마켓컬리; 아르바이트 후기,경험성,690,2025-01-31 01:25,업종별 아르바이트,노동 및 고용 관련 이슈
